keyword,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,machine_translation,human_translation,notes,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,keyword_length,gfw_category
"周永康兵变和警变",0,0,0,0,1,0,0,"Zhou Yongkang police mutiny and change","Zhou Yongkang military coup","This is referring to reports/theories/rumous that Zhou Yongkang, a former minister of public security, has ambitions to gain control of China's military and police powers, and launched a military coup. For more information, please see: http://e","CPC member / Gov official;Zhou Yongkang","zhōu Yǒngkāng bīngbiàn hé jǐng biàn ","zhou Yongkang bingbian he jing bian ","people","cpcmembergovofficial","","",,1,"","","",8,""
"周永康兵变周永康警变",0,0,0,0,1,0,0,"Zhou Yongkang Zhou Yongkang police mutiny changed","(loose translation) Zhou Yongkang military coup","This is referring to reports/theories/rumous that Zhou Yongkang, a former minister of public security, has ambitions to gain control of China's military and police powers, and launched a military coup. For more information, please see: http://e","Bo Xilai Scandal;CPC member / Gov official;Zhou Yongkang","zhōu Yǒngkāng bīngbiàn zhōu Yǒngkāng jǐng biàn ","zhou Yongkang bingbian zhou Yongkang jing bian ","events","boxilaiscandal","","",,1,"","","",10,""
"周永康顶风作案",0,0,0,0,1,0,0,"Zhou Yongkang crime against the wind","Zhou Yongkang committing crimes in the face of scrutiny (loose translation)"," was described in a Chinese essay posted online (http://www.aboluowang.com/comment/2012/0316/-22518.html).","Bo Xilai Scandal;CPC member / Gov official;Zhou Yongkang","zhōu Yǒngkāng dǐng fēng zuòàn ","zhou Yongkang ding feng zuoan ","events","boxilaiscandal","","",,1,"","","",7,""
"周永康力保薄熙来",0,0,0,0,1,0,0,"Bo Xilai, Zhou Yongkang secure","Zhou Yongkang to save/secure Bo Xilai","Zhou Yongkang is a senior leader and high level official in the Communist Party and Chinese government. He is a member of the 17th Communist Party Politburo Standing Committee and a supporter of Bo Xilai. Zhou apparently cast the lone vote obje","Bo Xilai Scandal;CPC member / Gov official;Zhou Yongkang","zhōu Yǒngkāng lì bǎo bó xī lái ","zhou Yongkang li bao bo xi lai ","events","boxilaiscandal","","",,1,"","","",8,""
"周永康一手制作刑诉法73条",0,0,0,0,1,0,0,"Zhou Yongkang, single-handedly making the Criminal Procedure Law 73",""," for up to six months. For more information, please see: http://www.usasialaw.org/?p=6766; http://www.duihuahrjournal.org/2012/03/chinas-new-criminal-procedure-law.html. This term likely refers to the fact that Zhou Yongkang, as the former Mini","Censorship;Zhou Yongkang","zhōu Yǒngkāng yīshǒu zhìzuò xíng sù fǎ 73tiáo ","zhou Yongkang yishou zhizuo xing su fa 73tiao ","political","censorshipcensorshipsurveillance","","",,1,"","","",13,""
"周永康一手制作刑诉法73条""",0,0,0,0,1,0,0,"Zhou Yongkang, single-handedly making the Criminal Procedure Law 73","Zhou Yongkang single-handedly made article 73 of the Criminal Procedure Law"," for up to six months. For more information, please see: http://www.usasialaw.org/?p=6766; http://www.duihuahrjournal.org/2012/03/chinas-new-criminal-procedure-law.html. This term likely refers to the fact that Zhou Yongkang, as the former Mini","Detention;Zhou Yongkang","zhōu Yǒngkāng yīshǒu zhìzuò xíng sù fǎ 73tiáo ","zhou Yongkang yishou zhizuo xing su fa 73tiao ","political","detention","","",,1,"","","",14,""
"周永康政变",0,0,0,1,0,0,0,"Zhou Yongkang coup","","top Chinese politician who was closely connected to Bo Xilai; falsely rumored to be organizing a coup against Wen and Hu in order to rescue Bo. Didn't happen, and is now embroiled in corruption investigation","","","","","Zhou Yongkang","","",,1,"Zhou Yongkang","","top Chinese politician who was closely connected to Bo Xilai; falsely rumored to be organizing a coup against Wen and Hu in order to rescue Bo. Didn't happen, and is now embroiled in corruption investigation",5,""
"周永糠",0,0,1,0,0,0,0,"ZHOU Yong-bran","Zhou Yong-bran [kang]","","","","","","","Zhou Yong-bran [kang]","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"周勇军",0,0,0,0,0,1,0,"Zhou Yongjun","Zhou Yongjun (Person's name)","Zhou Yongjun was a former student activist during the Tiananmen Square crackdown in 1989. He was arrested and imprisoned for two years for his participation in the protests. In 1992, Zhou Yongjun fled to Hong Kong and later to the US. He has tr","Associated with Tiananmen square protest;Dissident / Activist","zhōu yǒng jūn ","zhou yong jun ","people","dissidentactivist","","",,1,"","","",3,""
"周勇康",0,0,1,0,0,0,0,"Zhou Yongkang","Zhou Brave [yong]-kang","","","","","","","Zhou Brave [yong]-kang","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"周元根",0,0,1,0,0,0,0,"Zhou Yuan root","Zhou Yuangen","","","","","","","Zhou Yuangen","http://wp.me/p2pAV0-IkZ",0,1,"","","",3,""
"周正毅",0,0,1,0,0,1,0,"Zhou Zhengyi","Person's name","Zhou Zhengyi was a prominent businessman and developer in Shanghai. He was allegedly involved in a real estate scandal/corruption in 2004. He was arrested in 2007 and later convicted and sentenced to 16 years' imprisonment for bribery and embez","Corruption Scandals","zhōu zhèng yì ","zhou zheng yi ","political","corruptionscandals","Zhou Zhengyi","",0,2,"","","",3,""
"周政法",0,0,1,0,0,0,0,"Week of Political Science","Politburo Zhou","","","","","","","Politburo Zhou","http://wp.me/p2pAV0-Hzv",0,1,"","","",3,""
"周治刚",0,0,0,0,0,1,0,"Chih-Kang Chou","Person's name","Context unclear. From a Google search, this name has been associated with a former member of the Chinese military and red guards, a Chinese poet, a Chinese business person.","Person Identity / Context Unclear","zhōu zhì gāng ","zhou zhi gang ","people","personidentitycontextunclear","","",,1,"","","",3,""
"州永康",0,0,1,0,0,0,0,"State Yongkang","State [Zhou] Yongkang","","","","","","","State [Zhou] Yongkang","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"洲永康",0,0,1,0,0,0,0,"Zhou Yongkang","Continent [Zhou] Yongkang","","","","","","","Continent [Zhou] Yongkang","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"粥涌康",0,0,1,0,0,0,0,"Kang Yong porridge","Congee Gush [yong]-kang","","","","","","","Congee Gush [yong]-kang","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"粥永康",0,0,1,0,0,0,0,"Yongkang porridge","Congee [Zhou] Yongkang","","","","","","","Congee [Zhou] Yongkang","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"粥永糠",0,0,1,0,0,0,0,"Wing bran porridge","Congee Yong-bran","","","","","","","Congee Yong-bran","http://wp.me/p2pAV0-Hng",0,1,"","","",3,""
"珠江",0,0,1,0,0,0,0,"Pearl","Pearl River","","","","","","","Pearl River","",0,1,"","","",2,""
"朱更生",0,0,0,0,0,1,0,"Zhu Rehabilitation","Zhu Gengsheng (Person's name)"," and was sentenced to the death penalty with a two-year suspension. His execution was stayed and he is currently serving life imprisonment. For more information, please see: http://www.hrichina.org/content/3800.","Associated with Tiananmen square protest;Dissident / Activist","zhū gèng shēng ","zhu geng sheng ","people","dissidentactivist","","",,1,"","","",3,""
"朱琳",0,0,1,0,0,0,0,"Zhu Lin","Zhu Lin","","","","","","","Zhu Lin","http://wp.me/p2pAV0-IUW",0,1,"","","",2,""
"朱令",0,0,1,0,0,0,0,"Zhu Ling","Zhu Ling","","","","","","","Zhu Ling","http://goo.gl/eytd7",0,1,"","","",2,""
"朱令铊中毒事件",1,0,0,0,0,0,0,"Zhu Ling thallium poisoning","","","","","","","","","",,1,"","","",7,""
"朱毛",0,0,0,0,0,1,0,"Zhu Mao","Reference to Zhu De and Mao Zedong"," is a reference to Zhu De's relationship with Mao Zedong [毛泽东]. For more information, please see: http://en.wikipedia.org/wiki/Zhu_De#.27Zhu_Mao.27.","CPC member / Gov official","zhū máo ","zhu mao ","people","cpcmembergovofficial","","",,1,"","","",2,""
"朱容基",0,0,0,0,1,0,0,"Zhu Rongji","Person's name (homonym)","Zhu Rongji is a prominent Chinese politician and the fifth Premier of the PRC (before Wen Jiabao). For more information, please see: http://en.wikipedia.org/wiki/Zhu_Rongji.","CPC member / Gov official","zhū róng jī ","zhu rong ji ","people","cpcmembergovofficial","","",,1,"","","",3,""
"朱瑞峰",0,0,1,0,0,0,0,"Zhu Ruifeng","Zhu Ruifeng","","","","","","","Zhu Ruifeng","http://goo.gl/3aOKF",0,1,"","","",3,""
"朱胜文",0,0,0,0,0,1,0,"Zhu Shengwen","Person's name","Zhu Shengwen was a former deputy mayor of Harbin. He was convicted during a crackdown on corruption in northeastern China. Zhu Shengwen stated that he was tortured and forced to confess to the corruption. In January 2004, Zhu Shengwen allegedly","CPC member / Gov official;implicated in corruption","zhū shèng wén ","zhu sheng wen ","people","cpcmembergovofficial","","",,1,"","","",3,""
"朱穗生",0,0,0,0,0,1,0,"Zhusui Sheng","Person's name","Zhu Suisheng is director of Guangzhou Province's Public Security Bureau. He has apparently been involved in the persecution against Falun Gong practitioners. For more information, please see: http://www.scmp.com/article/290131/guangzhou-crime-t","CPC member / Gov official","zhū suì shēng ","zhu sui sheng ","people","cpcmembergovofficial","","",,1,"","","",3,""
"朱文虎",0,0,0,0,0,1,0,"Zhu Wenhu","Person's name","Zhu Wenhu is apparently a famous Beijing opera singer. For more information, please see: http://zh.wikipedia.org/wiki/%E6%9C%B1%E6%96%87%E8%99%8E (Chinese).  Unsure of context.","Person Identity / Context Unclear","zhū wén hǔ ","zhu wen hu ","people","personidentitycontextunclear","","",,1,"","","",3,""
"朱燕来",0,0,0,0,0,1,0,"Zhu Yan to","Person's name","Zhu Yanlai is the daughter of former Chinese premier Zhu Rongji (preceeding Wen Jiabo). She currently serves as assistant CEO of the Bank of China (Hong Kong) and is a member of the National Committee of the Chinese People's Political Consultat","Relatives / Associates of Government Officials","zhū yàn lái ","zhu yan lai ","people","relativesassociatesofgovernmento","","",,1,"","","",3,""
"朱云来",0,1,0,0,1,1,0,"Mr Zhu","Person's name","Zhu Yunlai (aka Levin Zhu) is the son of Zhu Rongji, the former Premier of China (preceeding Wen Jiabao).  Zhu Yunlai is the CEO of China International Capital Corporation, China's first joint-venture investment bank. For more information on Zh","Relatives / Associates of Government Officials","zhū yún lái ","zhu yun lai ","people","relativesassociatesofgovernmento","","",,3,"","","",3,""
"朱鎔基",0,1,0,0,1,0,0,"Zhu","Person's name","Zhu Rongji is a prominent Chinese politician and the fifth Premier of the PRC (before Wen Jiabao). For more information, please see: http://en.wikipedia.org/wiki/Zhu_Rongji.","CPC member / Gov official","zhū róng jī ","zhu rong ji ","people","cpcmembergovofficial","","",,2,"","","",3,""
"朱镕基",0,1,1,1,0,1,0,"Zhu","Person's name","Zhu Rongji is a former premier of China -- preceeding Wen Jiabao. For more information, please see: http://en.wikipedia.org/wiki/Zhu_Rongji.","CPC member / Gov official","zhū  jī ","zhu  ji ","people","cpcmembergovofficial","Zhu Rongij","",0,4,"CPC member / Gov official","Zhu Rongji","Well respected former high official",3,""
"朱镕基家族",0,0,0,1,0,0,0,"Zhu family","Zhu Rongji family","Not sure whether any of his children have been mired in scandal. Zhu was widely respected for his iintellect and integrity, though his anti-corruption efforts ultimately may not have been very effective.","","","","","Relatives / Associates of Government Officials","","",,1,"Relatives / Associates of Government Officials","Zhu Rongji family","Not sure whether any of his children have been mired in scandal. Zhu was widely respected for his iintellect and integrity, though his anti-corruption efforts ultimately may not have been very effective.",5,""
"猪的梦",0,0,0,0,0,1,0,"Pig's Dream","","This could be a homonym and reference to Zhu Rongji, China's former premier.","Communist Party of China (CPC)","zhū de mèng ","zhu de meng ","political","communistpartyofchinacpccriticis","","",,1,"","","",3,""
"猪投上海",0,0,1,0,0,0,0,"Pig cast Shanghai","pig-throw Shanghai","","","","","","","pig-throw Shanghai","http://goo.gl/Fhfhp",0,1,"","","",4,""
"猪席",0,0,1,0,0,0,0,"Pig seats","pig mat","","","","","","","pig mat","http://goo.gl/MHfZZ",0,1,"","","",2,""
"猪习",0,0,1,0,0,0,0,"Pig study","pig Xi","","","","","","","pig Xi","http://goo.gl/MHfZZ",0,1,"","","",2,""
"竹席",0,0,1,0,0,0,0,"Mats","bamboo mat","","","","","","","bamboo mat","http://goo.gl/MHfZZ",0,1,"","","",2,""
"烛",0,0,1,0,0,0,0,"Candle","candle","","","","","","","candle","http://goo.gl/PvbxE",0,1,"","","",1,""
"烛光",0,0,1,0,1,0,0,"Candlelight","candlelight","","Protest","zhú guāng ","zhu guang ","political","protest","candlelight","http://goo.gl/IZQ49",0,2,"","","",2,""
"主日",0,0,0,0,1,0,0,"Sunday","","This appears to be a general term, but may be related to religious freedom in the PRC.","Religion","zhǔrì ","zhuri ","political","religionchristianpracticeinchina","","",,1,"","","",2,""
"主神教",0,1,0,0,0,0,0,"Main Church","","","","","","","","","",,1,"","","",3,""
"主席",0,0,0,0,1,0,0,"Chairman","","Title for the leader of the CPC.","Communist Party of China (CPC)","zhǔxí ","zhuxi ","political","communistpartyofchinacpcgeneralc","","",,1,"","","",2,""
"主席病危",0,0,0,0,1,0,0,"Chairman of the dying","Chairman critically ill","Reference to rumours of Jiang Zemin, China's former President, being critically ill and dying. For more information, please see: http://www.bloomberg.com/news/2011-07-06/former-chinese-president-jiang-zemin-critically-ill-hong-kong-media-say.ht","Jiang Zemin death rumour","zhǔxí bìngwēi ","zhuxi bingwei ","events","jiangzemindeathrumour","","",,1,"","","",4,""
"主习",0,0,1,0,0,0,0,"Main study","lord Xi","","","","","","","lord Xi","http://goo.gl/MHfZZ",0,1,"","","",2,""
"主义",0,0,1,0,0,0,0,"Doctrine","-ism","","","","","","","-ism","http://goo.gl/PvbxE",0,1,"","","",2,""
"助考网",0,0,0,0,1,0,0,"Help test network","","","Illicit Goods and Services","zhù kǎo wǎng ","zhu kao wang ","social","illicitgoodsandservices","","",,1,"","","",3,""
"抓捕",0,0,0,0,1,0,0,"Arrest","Arrest","","Detention","zhuā bǔ ","zhua bu ","political","detention","","",,1,"","","",2,""
"专访",0,0,0,0,1,0,0,"Interview","","Normally this term is used in relation to journalist interviews.","Media","zhuān fǎng ","zhuan fang ","political","mediageneralmediaterms","","",,1,"","","",2,""
"专卖高仿真人皮面具",0,0,0,0,1,0,0,"Monopoly high simulation of human skin mask"," masks"," masks online has raised concerns in China. Authorities are worried the masks may be used during criminal activity. For more information, please see: http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20120820000011&cid=1103.","Illicit Goods and Services","zhuān mài gāo fǎngzhēn rén pí miànjù ","zhuan mai gao fangzhen ren pi mianju ","social","illicitgoodsandservices","","",,1,"","","",9,""
