keyword,_sensitivewords,_popularwords,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,list_google,list_sinashow,list_163,list_qq,list_condop,list_blogprovider,machine_translation,human_translation,notes,themeevents,thememisc,themepeople,themepolitical,themesocial,themetechnology,thcpcnationalcongress2002,thcpcnationalcongress2012,olympics,boxilaiscandal,business,cpcmembergovofficial,censorshipcensorshipsurveillance,censorshipcircumvention,charter08,china,chinasnationalday,chinesedoomsdaycultarrests,chinesesoftwarewebsites,communistpartyofchinacpccriticis,communistpartyofchinacpcgeneralc,companyname,contextunclear,corruptionscandals,democracychinesedemocracymovemen,detention,diaoyusenkakuislandsprotests,dissidentactivist,domesticrelationshongkong,domesticrelationstaiwan,ethnicgroupsgeneralethnic,ethnicgroupshui,ethnicgroupstibetan,ethnicgroupsuyghur,ferraricrashmarch2012,forceddemolitions,gambling,generictechnologyterms,googleleavingchina,government,humanrightsgeneralhumanrights,humanrightsorganizations,illicitgoodsandservices,innermongoliaprotests,internationalrelationssinojapane,internationalrelationsunitedstat,jasminerevolution,jiangzemindeathrumour,law,lottery,mediachineseindependentoppositio,mediachineseprogovernmentmedia,mediageneralmediaterms,mediainternationalmedia,nationalsecuritygeneralnationals,nationalsecuritymilitarypolice,occupymovement,oilpriceprotests,onlinegame,onlinenovels,personidentitycontextunclear,petitioningadministrativesystem,politicalpartiesnoncpc,protest,prurientinterests,relativesassociatesofgovernmento,religionchristianpracticeinchina,religionfalungong,religiongeneralreligion,sarsandotherdiseasesaidsavianflu,sichuanearthquake,sina,spyware,taintedmilkscandal,tiananmensquarejune41989,tibetanselfimmolations,urls,urumqiriots,victimsofcrimeviolentcriminals,wenzhoutraincrash,westernwebsitessocialmedia,agg_Sina_Skype_lists,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,top_aug1_2013_ZHWikipedia_views,top_aug1_2013_ZHWikipedia,top1000_ZHWikipedia_views,top1000_ZHWikipedia,protected_ZHWikipedia,keyword_length,gfw_category
"网上老虎机",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Online slot machines","Online slot machines","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Gambling","wǎngshàng lǎohǔ jī ","wangshang laohu ji ","social","gambling","","",,1,"","","",,,,,,5,""
"网上真钱娱乐场",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Real money online casino","Online real money casinos","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Gambling","wǎngshàng zhēn qián yúlèchǎng ","wangshang zhen qian yulechang ","social","gambling","","",,1,"","","",,,,,,7,""
"网特",1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,"Network Special","Web-brigades","This is a term used in China to refer to groups that have been employed by political/governmental organizations to engage in monitoring/spying. For more information, please see: http://zh.wikipedia.org/wiki/%E7%BD%91%E7%BB%9C%E7%89%B9%E5%B7%A5 ",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Censorship","wǎng tè ","wang te ","political","censorshipcensorshipsurveillance","","",,5,"","","",,,,,,2,""
"网易SB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"NetEase SB","NetEase SB","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","NetEase SB","",0,2,"","","",,,,,,4,""
"网易sb",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"NetEase sb","NetEase sb","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","NetEase sb","",0,2,"","","",,,,,,4,""
"网游之亵渎",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Desecration of online games","","This appears to be the title of an online novel with potential sexual content. For more information, please see: http://www.89wx.com/book/3344/ (Chinese).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Online novels","wǎng yóu zhī xiè dú ","wang you zhi xie du ","social","onlinenovels","","",,1,"","","",,,,,,5,""
"往事追忆录",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Remembrance of past records","(literal translation) Records of chasing past recollections","This is an online novel likely containing sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","wǎngshì zhuī yì lù ","wangshi zhui yi lu ","social","prurientinterests","","",,2,"","","",,,,,,5,""
"忘不了 薄书记",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Forget thin secretary","","Bo Xilai related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Bo Xilai Scandal","","",,1,"Bo Xilai Scandal","","Bo Xilai related",,,,,,7,""
"忘不了薄书记",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Forget thin secretary","","Bo Xilai related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Bo Xilai Scandal","","",,1,"Bo Xilai Scandal","","Bo Xilai related",,,,,,6,""
"威廉·瓊斯盃國際籃球邀請賽",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"William Jones Cup International Basketball Tournament","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",13,1,,,,13,""
"威廉·韩丁",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"William Hinton","William Hinton","William Hinton is an American farmer, writer, and Marxist. He is best known for a 1960s book documenting the CPC's land reform during the 1940s, 50s, and during the Cultural revolution. For more information, please see: http://en.wikipedia.org/",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 4;Sina UC List 5","Person Identity / Context Unclear","wēilián ?hán dīng ","weilian 昲an ding ","people","personidentitycontextunclear","","",,1,"","","",,,,,,5,""
"威权统治",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Authoritarian rule",""," [威权统治的转型]. For more information, please see: http://book.163.com/12/0706/16/85OADLVG00923M2M.html.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only;TOM-Skype Unknown","Communist Party of China (CPC)","wēi quán tǒngzhì ","wei quan tongzhi ","political","communistpartyofchinacpccriticis","","",,1,"","","",,,,,,4,""
"威慑贪腐",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Deter corruption","","General term about stopping corruption in China -- without specific context.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Corruption Scandals","wēi shè tān fǔ ","wei she tan fu ","political","corruptionscandals","","",,1,"","","",,,,,,4,""
"威盛電子",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"VIA Technologies","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",11,1,,,,4,""
"威视",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Granville","Possibly a reference to the Hu Haifeng scandal.","",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only;TOM-Skype Unknown","Censorship","wēi shì ","wei shi ","political","censorshipcensorshipsurveillance","","",,1,"","","",,,,,,2,""
"威视腐败案",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Granville corruption case","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Event-2009","","",,2,"","","",,,,,,5,"Event-2009"
"威斯康星州行政区划",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wisconsin administrative divisions","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",15,1,,,,9,""
"微",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Micro-","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",12,1,,,,1,""
"微博",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Microblogging","Weibo/microblogs","For more information on weibo's in general, please see: http://en.wikipedia.org/wiki/Microblogging_in_China.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;TOM-Skype 5.1 Surveillance-only","Chinese software / websites","wēi bó ","wei bo ","technology","chinesesoftwarewebsites","","",,2,"","","",,,,,,2,""
"微博＋审查",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Microblogging + review","Weibo+censor","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Weibo+censor","http://wp.me/p2pAV0-H2F",1,1,"","","",,,,,,5,""
"微博实名",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Microblogging real name","Weibo real name","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Weibo real name","",0,1,"","","",,,,,,4,""
"微服（私访）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Incognito (private visit)","dress as a commoner (to secrectly see how commoners live)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","dress as a commoner (to secrectly see how commoners live)","http://goo.gl/qyrPJ",0,1,"","","",,,,,,6,""
"微积分学",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calculus","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",61,1,,,,4,""
"微信",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Micro-channel","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",191,1,57465,1,,2,""
"危及国家安全",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Endanger national security","","This appears to be a generic term without specific context.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","National Security","wēi jí guójiāānquán ","wei ji guojiaanquan ","political","nationalsecuritygeneralnationals","","",,1,"","","",,,,,,6,""
"违禁词",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Forbidden word.","Forbidden word/term","",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Censorship","wéijìn cí ","weijin ci ","political","censorshipcensorshipsurveillance","","",,1,"","","",,,,,,3,""
"违宪",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Unconstitutional","violate the constitution","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","violate the constitution","http://goo.gl/2fGFU",0,1,"","","",,,,,,2,""
"围堵",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Containment","Containment/encircle/besiege","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Context unclear","wéi dǔ ","wei du ","misc","contextunclear","","",,1,"","","",,,,,,2,""
"围攻",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"Lay siege to","To lay siege","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Context unclear","wéigōng ","weigong ","misc","contextunclear","beseige","",0,3,"","","",,,,,,2,""
"围观",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Onlookers","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Context unclear","wéi guān ","wei guan ","misc","contextunclear","","",,1,"","","",,,,,,2,""
"围观+黑监狱",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Onlookers + black jails","surround and watch+black jails","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","surround and watch+black jails","http://goo.gl/nepr9",0,1,"","","",,,,,,6,""
"围剿",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Siege","","Unclear of exact context.  However, it could be a reference to the wars between the Nationalist government (Kuomintang) led by Chiang Kai-shek against the Communist Chinese Soviet Republic. The Fifth Encirclement Campaign (or fifth siege) saw t",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Context unclear","wéi jiǎo ","wei jiao ","misc","contextunclear","","",,2,"","","",,,,,,2,""
"围棋",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Go","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",15,1,,,,2,""
"唯色",1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,"Woeser","Woeser (Person's name)","Woeser is a Tibetan Chinese activist, blogger, poet, and writer in China. She has published many writings on the plight of Tibetans in China. For more information, please see: http://en.wikipedia.org/wiki/Woeser.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Ethnic Groups","wéi sè ","wei se ","political","ethnicgroupstibetan","Woeser","",0,5,"","","",,,,,,2,"People-Dissident"
"为薄熙来平反",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bo Xilai vindication for the","","Bo Xilai related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Bo Xilai Scandal","","",,1,"Bo Xilai Scandal","","Bo Xilai related",,,,,,6,""
"为了避免本网站被屏蔽",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"To avoid this website is blocked","To prevent the website from being blocked/shut down","This is likely a reference to blogs being shut down and information lost, a lot of bloggers have set up mirror blogs. For more information, please see: http://www.rcinet.ca/projects/ch/china_web_censorship/section4.shtml (Chinese).",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Censorship","wèile bìmiǎn běn wǎngzhàn bèi píngbì ","weile bimian ben wangzhan bei pingbi ","political","censorshipcensorshipsurveillance","","",,2,"","","",,,,,,10,""
"为西来叫好",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"West to applaud","","Bo Xilai related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Bo Xilai Scandal","","",,1,"Bo Xilai Scandal","","Bo Xilai related",,,,,,5,""
"为政治和解及民主改革致国人书",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Political reconciliation and democratic reform cause people book","(unofficial/loose translation) Book/Report on political reconciliation and democratic reform induced by the people","This was a document/report/book written in 1999 by nine prominent political dissidents, including Fang Lizhi, that called for constitutional and political reform. For more information, please see: http://hi.baidu.com/quwetesgytbdgzd/item/36981c",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 4;Sina UC List 5","Democracy (Chinese Democracy Movement)","wèi zhèngzhì héjiě jí mínzhǔ gǎigé zhì guó rén shū ","wei zhengzhi hejie ji minzhu gaige zhi guo ren shu ","political","democracychinesedemocracymovemen","","",,1,"","","",,,,,,14,""
"维多利亚",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Victoria","Victoria","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Victoria","http://goo.gl/2X9mR",0,1,"","","",,,,,,4,""
"维多利亚公园",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Victoria Park","A public park in Hong Kong.","This park has been the site of public vigils in relation to June Fourth protests and other democracy movements.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Tiananmen Square (June 4 1989)","wéiduōlìyà gōngyuán ","weiduoliya gongyuan ","events","tiananmensquarejune41989","","",,1,"","","",,,,,,6,""
"维护名单",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Maintenance List","Maintenance List",") for a day or a few hours around June 4th in order to protest the government's blackout on all online information related to the commemoration of the Tianamen Square crackdown. For more information, please see: http://zh.wikipedia.org/wiki/%E4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Tiananmen Square (June 4 1989)","wéihù míngdān ","weihu mingdan ","events","tiananmensquarejune41989","","",,1,"","","",,,,,,4,""
"维基百科",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"Wikipedia","Wikipedia","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only;TOM-Skype Unknown","Western Websites/Social Media","wéijī bǎi kē ","weiji bai ke ","technology","westernwebsitessocialmedia","Wikipedia","",0,3,"","","",102,1,55001,1,1,4,""
"维基揭密",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"WikiLeaks","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,4,""
"维基解密.*中国|中国.*维基解密",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,17,""
"维基解密泄露美国外交电报事",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"U.S. diplomatic cables leaked WikiLeaks affair","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Event-2010","","",,1,"","","",,,,,,13,"Event-2010"
"维基解密泄露美国外交电报事件",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"WikiLeaks leaked U.S. diplomatic cables event","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Event-2010","","",,1,"","","",,,,,,14,"Event-2010"
"维勒班",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Villeurbanne","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,3,""
"维权",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"Rights","Rights defense","General term. Specific context unclear.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Human Rights","wéi quán ","wei quan ","political","humanrightsgeneralhumanrights","rights defense","",0,3,"","","",,,,,,2,""
"维权律师",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Human rights lawyer","rights defense lawyers","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","rights defense lawyers","http://goo.gl/nepr9",0,2,"","","",,,,,,4,""
"维权人士",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,4,""
